time(ns),loop_time(hz),system_state,delta_time(s),sd_capacity(bytes),r_voltage,f_voltage,clockspeed(hz),internal_temp(°C),bmp_pres(atm),bmp_temp(°C),bmi_temp(°C),rax(m/s^2),ray(m/s^2),raz(m/s^2),wfax(m/s^2),wfay(m/s^2),wfaz(m/s^2),velx(m/s),vely(m/s),velz(m/s),posx(m),posy(m),posz(m),rgx(rad/s),rgy(rad/s),rgz(rad/s),ori_x(deg),ori_y(deg),ori_z(deg),q_w,q_x,q_y,q_z,rmagx(uT),rmagy(uT),rmagz(uT),fmagx(uT),fmagy(uT),fmagz(uT),rTDS,fTDS,r_ext_pres,f_ext_pres,r_ext_temp,f_ext_temp,dive_limit,dive_homed,dive_current_position,dive_current_position_mm,dive_target_position,dive_target_position_mm,dive_speed,dive_acceleration,dive_maxspeed,pitch_limit,pitch_homed,pitch_current_position,pitch_current_position_mm,pitch_target_position,pitch_target_position_mm,pitch_speed,pitch_acceleration,pitch_maxspeed,cap_time(ms),save_time(ms),fifo_length(bytes)
11074380202,72595,3,1.3775e-05,936695,4.660613306,0.208788186,528000000,35.39603806,0.800616823,20.95497125,29.25,0.210091199,-1.085471196,-10.03499715,-2.319004742,8.928495045,5.704336732,0.23288667,1.614063364,1.491087423,0.039579963,0.137294376,0.14512864,0.025782849,0.00048471,0.006852523,0.814497337,359.1761368,181.6859326,0.719625756,0.450552482,0.348864891,-0.396780191,164.3286902,-421.6703345,-262.9571326,0.523434998,-1.345754424,-0.838152789,15.4475454,0.661671292,3.574242394,0.147038113,31.49967933,1.570083621,false,false,88,0.195684211,76000,169,1030.502727,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11078516969,71098,3,1.4065e-05,936695,4.660613306,0.208788186,528000000,35.39603806,0.800616823,20.95497125,29.25,0.242412922,-1.08457337,-10.06731887,-2.425973159,8.889027772,5.60105014,0.223021298,1.650575762,1.514301709,0.040511631,0.1439858,0.151286728,0.026581822,-0.000846911,-0.003267798,0.832648819,359.1562655,181.7248718,0.728325388,0.450256786,0.345920913,-0.383600937,164.3286902,-421.6703345,-262.9571326,0.523434998,-1.345754424,-0.838152789,15.4475454,0.661671292,3.574242394,0.147038113,31.49967933,1.570083621,false,false,92,0.204578947,76000,169,1053.533387,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11083264912,73019,3,1.3695e-05,936695,4.679951951,0.220356715,528000000,35.39603806,0.800616823,20.95497125,29.25,0.153528184,-1.010053842,-9.990105867,-2.54533123,8.787754672,5.666131894,0.211375797,1.692274256,1.540825715,0.041532887,0.151875507,0.158494186,0.018725257,0.007142816,0.005520901,0.853077928,359.1332917,181.7715094,0.738335626,0.449799233,0.343115879,-0.367168416,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.40262756,0.699952411,3.559608854,0.155905785,32.04420778,1.648396191,false,false,97,0.215697368,76000,169,1081.632344,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11087401109,72684,3,1.3758e-05,936695,4.679951951,0.220356715,528000000,35.39603806,0.800616823,20.95497125,29.25,0.149936881,-0.999279934,-9.991901518,-2.666231797,8.732828779,5.624629211,0.200662695,1.728198909,1.563879713,0.042374459,0.158885043,0.164854705,0.020056878,-0.001512722,-0.00459942,0.871334535,359.113363,181.8118892,0.746435906,0.449926089,0.340695297,-0.352599868,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.40262756,0.699952411,3.559608854,0.155905785,32.04420778,1.648396191,false,false,101,0.224592105,76000,169,1103.596523,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11091534581,71042,3,1.4076e-05,936695,4.679951951,0.220356715,528000000,35.39603806,0.800616823,20.95497125,29.25,0.198419466,-1.042375565,-10.01434716,-2.816143529,8.666069151,5.519118108,0.189485547,1.763893908,1.586670431,0.043170678,0.166036329,0.171304794,0.01512988,0.009406572,-0.001270367,0.888996403,359.0943383,181.8524,0.754042871,0.450068986,0.338916148,-0.337628644,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.40262756,0.699952411,3.559608854,0.155905785,32.04420778,1.648396191,false,false,105,0.233486842,76000,169,1125.132017,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11096281623,72637,3,1.3767e-05,936695,4.679951951,0.232158428,528000000,35.39603806,0.800616823,20.95497125,29.25,0.207397722,-1.086369021,-10.04397541,-3.004176701,8.595409393,5.424889645,0.175782295,1.804551847,1.612512173,0.044027534,0.174445607,0.178841395,0.014197745,-0.01336415,-0.003667285,0.907032333,359.0707627,181.8974445,0.762901356,0.450002201,0.336365853,-0.319902411,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.35634896,0.73879981,3.574242394,0.164932586,32.59276309,1.72956042,false,false,110,0.244605263,76000,169,1151.485142,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11100418439,72632,3,1.3768e-05,936695,4.679951951,0.232158428,528000000,35.39603806,0.800616823,20.95497125,29.25,0.177769476,-1.060332078,-10.01255151,-3.114202579,8.517967665,5.430079184,0.163244199,1.839598744,1.634703554,0.04471928,0.1819129,0.185493429,0.014330907,0.002748466,-0.010591715,0.923210662,359.0497017,181.9361552,0.77005699,0.450509534,0.33387635,-0.304269576,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.35634896,0.73879981,3.574242394,0.164932586,32.59276309,1.72956042,false,false,114,0.2535,76000,169,1172.141128,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11104606715,71063,3,1.4072e-05,936695,4.699290595,0.243961204,528000000,35.39603806,0.800616823,20.95497125,29.25,0.207397722,-1.068412508,-10.02871237,-3.231152542,8.458616791,5.360035982,0.150106187,1.87467319,1.657035341,0.045366032,0.189615745,0.192318308,0.017793122,-0.001912208,0.004056118,0.939256708,359.0284666,181.9753846,0.776881176,0.451146505,0.331600462,-0.288034033,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.30996395,0.777443747,3.574242394,0.17395999,32.68459484,1.811403699,false,false,118,0.262394737,76000,169,1192.439358,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11109354814,72637,3,1.3767e-05,936695,4.699290595,0.243961204,528000000,35.39603806,0.800616823,20.95497125,29.25,0.175075999,-1.083675544,-10.05474931,-3.434966618,8.397057902,5.335101218,0.134496035,1.914350157,1.682231769,0.046032575,0.19854109,0.200181926,0.011800827,-0.002178532,0.002591335,0.957527794,359.0046111,182.0226885,0.78433088,0.451726334,0.329933307,-0.268164882,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.30996395,0.777443747,3.574242394,0.17395999,32.68459484,1.811403699,false,false,123,0.273513158,76000,169,1217.336286,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11113485251,72626,3,1.3769e-05,936695,4.660613306,0.255696282,528000000,35.39603806,0.800616823,20.95497125,29.25,0.192134686,-1.067514683,-10.02152976,-3.557721825,8.294945079,5.31828657,0.120268379,1.948456612,1.704045507,0.046550882,0.206449562,0.207112997,0.004876397,0.001683169,0.001792362,0.971774015,358.9846867,182.0633435,0.790380079,0.45186234,0.329101283,-0.250623425,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,10.21144708,0.80914456,3.544975314,0.182916468,33.05311701,1.893563842,false,false,127,0.282407895,76000,169,1236.893062,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11117583232,71042,3,1.4076e-05,936695,4.660613306,0.255696282,528000000,35.39603806,0.800639995,20.95693265,29.25,0.18315643,-1.012747319,-9.975740657,-3.643614618,8.21856877,5.361975156,0.105717002,1.982036421,1.725760071,0.047006627,0.214448309,0.214090697,0.0125998,0.004080087,-0.002868312,0.987333166,358.9649613,182.1020435,0.795337228,0.453032385,0.327907741,-0.233830849,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,10.21144708,0.80914456,3.544975314,0.182916468,33.05311701,1.893563842,false,false,131,0.291302632,76000,169,1256.145401,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11122332909,72600,3,1.3774e-05,936695,4.660613306,0.255696282,528000000,35.39603806,0.800639995,20.95693265,29.25,0.174178174,-1.091755975,-10.0332015,-3.88122723,8.149509475,5.288871417,0.088017869,2.020684763,1.750764387,0.047459077,0.223879392,0.222280089,0.006074856,0.000751034,0.004455604,1.004439893,358.9415298,182.1475198,0.800828624,0.454209463,0.326763922,-0.213524279,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,10.21144708,0.80914456,3.544975314,0.182916468,33.05311701,1.893563842,false,false,136,0.302421053,76000,169,1279.803618,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11126466655,72621,3,1.377e-05,936695,4.699290595,0.267170747,528000000,35.39603806,0.800639995,20.95693265,29.25,0.177769476,-1.038784262,-10.02152976,-3.998705002,8.079518648,5.303893382,0.07189847,2.053911574,1.772420827,0.047783209,0.232226925,0.229496373,0.001014695,-0.004708612,-0.003134636,1.017002542,358.9209418,182.1874488,0.805620331,0.454467116,0.326196054,-0.195017066,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.21842767,0.840022661,3.530341774,0.191617112,33.05311701,1.97437726,false,false,140,0.311315789,76000,169,1298.41986,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11130604564,70972,3,1.409e-05,936695,4.699290595,0.267170747,528000000,35.39603806,0.800639995,20.95693265,29.25,0.201112943,-0.998382109,-9.998186298,-4.098331808,7.999528135,5.3107059,0.055363186,2.086795478,1.793961296,0.048040772,0.240713907,0.236804844,0.005542207,-0.003510153,-0.007395824,1.030566725,358.8992411,182.2275622,0.809815228,0.455383408,0.32528707,-0.176106701,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.21842767,0.840022661,3.530341774,0.191617112,33.05311701,1.97437726,false,false,144,0.320210526,76000,169,1316.772938,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11135347693,72616,3,1.3771e-05,936695,4.679951951,0.278870006,528000000,35.39603806,0.800639995,20.95693265,29.25,0.176871651,-1.045966868,-10.06282974,-4.317666397,7.950331888,5.274850353,0.035706244,2.124364194,1.819050316,0.048250627,0.250626843,0.245308028,0.001414182,-0.003376991,0.002990821,1.047345151,358.8740896,182.2717557,0.813509342,0.457483027,0.323859694,-0.155005577,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.1727993,0.877999291,3.537658544,0.200459133,32.86861493,2.056349674,false,false,149,0.331328947,76000,169,1339.360676,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11139490106,72626,3,1.3769e-05,936695,4.679951951,0.278870006,528000000,35.39603806,0.800639995,20.95693265,29.25,0.217273804,-1.034295134,-10.04846453,-4.427836898,7.867501496,5.26939845,0.017796041,2.156777495,1.840647386,0.048356941,0.259410937,0.252815736,0.004343748,0.008740761,-0.001137204,1.060957765,358.8538132,182.3111375,0.81616471,0.458778143,0.323769971,-0.136274681,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,15.1727993,0.877999291,3.537658544,0.200459133,32.86861493,2.056349674,false,false,153,0.340223684,76000,169,1357.160221,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11143621261,71078,3,1.4069e-05,936695,4.699290595,0.29055407,528000000,35.39603806,0.800639995,20.95693265,29.25,0.188543384,-1.052251647,-10.02871237,-4.6062628,7.761437869,5.305358452,-0.000666846,2.188851543,1.862356585,0.048388404,0.268308138,0.260395844,0.005142721,0.000218386,-0.005531554,1.075518471,358.8341382,182.3510095,0.8179770709999999,0.460460091,0.324174807,-0.117476424,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,12.62807597,0.912495683,3.274254823,0.208950485,33.05311701,2.138215627,false,false,157,0.349118421,76000,169,1374.729323,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11148376026,72547,3,1.3784e-05,936695,4.699290595,0.29055407,528000000,35.39603806,0.800639995,20.95693265,29.25,0.263062912,-1.062127729,-10.00357325,-4.69930066,7.665567354,5.287159149,-0.02251037,2.225211503,1.887285614,0.0483289,0.278718334,0.269237583,0.012200313,-0.003110667,0.00352347,1.092630236,358.8088453,182.3954007,0.819497768,0.463267142,0.32350819200000003,-0.095652567,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,12.62807597,0.912495683,3.274254823,0.208950485,33.05311701,2.138215627,false,false,162,0.360236842,76000,169,1396.379883,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11152513454,72605,3,1.3773e-05,936695,4.699290595,0.29055407,528000000,35.39603806,0.800639995,20.95693265,29.25,0.223558584,-1.038784262,-10.03409932,-4.887169191,7.624394496,5.357187423,-0.042137792,2.256561175,1.909062268,0.048192935,0.287902299,0.277015902,0.010202881,0.006343843,0.002058686,1.108296435,358.7883857,182.4353718,0.819865353,0.465770586,0.324081358,-0.076484227,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,12.62807597,0.912495683,3.274254823,0.208950485,33.05311701,2.138215627,false,false,166,0.369131579,76000,169,1413.461578,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11156641759,71012,3,1.4082e-05,936695,4.660613306,0.406692136,528000000,35.39603806,0.800639995,20.95693265,29.25,0.173280348,-1.007360365,-10.00806238,-5.049424063,7.542609214,5.468473642,-0.062544413,2.287525231,1.93104639,0.047974937,0.297198768,0.284871035,0.012466637,-0.001246397,0.000593903,1.124575517,358.7675592,182.474479,0.819481681,0.468829368,0.324554361,-0.057560962,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,14.69124142,1.249769927,3.625459784,0.29470089,32.77654513,2.952526991,false,false,170,0.378026316,76000,169,1430.339291,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11161396437,72637,3,1.3767e-05,936695,4.660613306,0.406692136,528000000,35.39603806,0.800639995,20.95693265,29.25,0.167893394,-1.042375565,-10.00985803,-5.248940661,7.438307937,5.513227816,-0.086692769,2.322894101,1.956908548,0.047618108,0.308071235,0.29403861,0.012067151,0.003414277,-0.004066771,1.143715218,358.7439696,182.5201855,0.818161066,0.472478197,0.325749582,-0.035553236,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,14.69124142,1.249769927,3.625459784,0.29470089,32.77654513,2.952526991,false,false,175,0.389144737,76000,169,1451.16042,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11165525236,72716,3,1.3752e-05,936695,4.699290595,0.88277603,528000000,35.39603806,0.800639995,20.95693265,29.25,0.209193374,-1.092653801,-10.04397541,-5.409718671,7.372165717,5.504731882,-0.108478566,2.353108433,1.979437137,0.047214968,0.317638034,0.302091507,0.02205431,8.5224e-05,-0.003933609,1.160148049,358.7233985,182.5594743,0.816386397,0.475740228,0.326975264,-0.016482182,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,10.9396608,2.538302518,3.259621283,0.645401719,34.35880548,6.363360797,false,false,179,0.398039474,76000,169,1467.604656,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11169664683,72706,3,1.3754e-05,936695,4.699290595,0.88277603,528000000,35.39603806,0.800639995,20.95693265,29.25,0.215478153,-1.096245103,-9.977536308,-5.518185271,7.247761319,5.585244448,-0.130782201,2.383061317,2.00213174,0.046720551,0.327347688,0.310253339,0.012999286,-0.005640747,-0.002468826,1.176386258,358.7011743,182.5976371,0.814135804,0.479430783,0.327600155,0.002674809,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,10.9396608,2.538302518,3.259621283,0.645401719,34.35880548,6.363360797,false,false,183,0.406934211,76000,169,1483.866669,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11173665337,71189,3,1.4047e-05,936695,4.641274662,1.304584261,528000000,35.39603806,0.800639995,20.95693265,29.25,0.160710789,-1.065719032,-10.01165368,-5.730269046,7.19079471,5.701469063,-0.153140716,2.411751277,2.024492468,0.046153461,0.336858252,0.318239574,0.017260474,-0.00137956,-0.001270367,1.192860216,358.6797203,182.6365145,0.811137121,0.483055144,0.328990418,0.021899861,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,10.00750628,3.4220414,3.676677174,0.959766354,31.2288626,9.306878085,false,false,187,0.415828947,76000,169,1499.952385,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11178411015,72849,3,1.3727e-05,936695,4.641274662,1.304584261,528000000,35.39603806,0.800639995,20.95693265,29.25,0.200215117,-1.108814662,-10.06193192,-5.942544727,7.104470481,5.716917166,-0.180501087,2.445407795,2.05144591,0.045362919,0.348289887,0.327832088,0.007805963,0.001416845,0.0016592,1.210459674,358.6563765,182.6820677,0.80715002,0.486387396,0.331637165,0.044192056,164.4748541,-422.2988135,-262.6940405,18.71491753,-48.03919709,-29.92033601,10.00750628,3.4220414,3.676677174,0.959766354,31.2288626,9.306878085,false,false,192,0.426947368,76000,169,1519.820135,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11182551994,72833,3,1.373e-05,936695,4.641274662,1.304584261,528000000,35.39603806,0.800639995,20.95693265,29.25,0.191236861,-1.142932036,-10.07091017,-6.133569683,6.986439821,5.76483265,-0.20525108,2.474422291,2.07491329,0.044566457,0.358393547,0.336305815,0.008738098,0.002082656,-0.003001474,1.225293139,358.6349345,182.7208596,0.803175461,0.489453943,0.33360831,0.063635773,164.0802313,-421.7288061,-263.0740454,34.93138944,-89.70201262,-55.87376605,10.00750628,3.4220414,3.676677174,0.959766354,31.2288626,9.306878085,false,false,196,0.435842105,76000,169,1535.529261,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11186677426,71149,3,1.4055e-05,936695,4.660613306,1.393154297,528000000,35.39603806,0.800639995,20.95693265,29.25,0.209193374,-1.151012467,-10.04846453,-6.296738486,6.844204208,5.825522635,-0.230556449,2.502635674,2.098563411,0.04367101,0.368568297,0.344837553,-0.001249061,-0.004175964,0.000860227,1.238822255,358.6136429,182.7616067,0.798796608,0.491672575,0.336342737,0.083997746,164.0802313,-421.7288061,-263.0740454,34.93138944,-89.70201262,-55.87376605,11.77995419,3.619798905,3.296205133,1.026641316,34.54745704,9.931017491,false,false,200,0.444736842,76000,169,1551.079297,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11191424056,72716,3,1.3752e-05,936695,4.660613306,1.393154297,528000000,35.39603806,0.800639995,20.95693265,29.25,0.175075999,-1.10522336,-10.03140585,-6.503222005,6.685692288,5.947628097,-0.260569108,2.534501731,2.126247385,0.042509256,0.38042454,0.354781483,-0.003246492,-0.001645884,-0.002468826,1.252006346,358.5875572,182.8059885,0.793650805,0.494002717,0.338498728,0.107230253,164.0802313,-421.7288061,-263.0740454,34.93138944,-89.70201262,-55.87376605,11.77995419,3.619798905,3.296205133,1.026641316,34.54745704,9.931017491,false,false,205,0.455855263,76000,169,1570.300314,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11195559409,72590,3,1.3776e-05,936695,4.641274662,1.40178662,528000000,35.39603806,0.800639995,20.95693265,29.25,0.202010768,-1.07828859,-10.01075586,-6.659797533,6.538704919,6.023488109,-0.287511069,2.561628973,2.15072533,0.041381369,0.390866869,0.363545351,-0.008706139,0.008208113,0.000593903,1.2627918,358.5674124,182.8461606,0.788560431,0.495060044,0.341869166,0.127332138,164.0802313,-421.7288061,-263.0740454,34.93138944,-89.70201262,-55.87376605,9.812258643,3.638814314,3.654726864,1.033130085,33.05311701,9.99426505,false,false,209,0.46475,76000,169,1585.509367,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11199694390,72558,3,1.3782e-05,936695,4.641274662,1.40178662,528000000,35.39603806,0.80064229,20.96309705,29.25,0.205602071,-1.11958857,-10.02152976,-6.854073932,6.35936044,6.024038945,-0.315160587,2.588168046,2.175436989,0.040138767,0.401434974,0.372423607,-0.023886621,-0.003776478,0.00352347,1.271482685,358.5449526,182.8858907,0.783346071,0.495799091,0.344361162,0.148214659,164.0802313,-421.7288061,-263.0740454,34.93138944,-89.70201262,-55.87376605,9.812258643,3.638814314,3.654726864,1.033130085,33.05311701,9.99426505,false,false,213,0.473644737,76000,169,1600.573906,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11203703009,71042,3,1.4076e-05,936695,4.679951951,1.410237891,528000000,35.39603806,0.80064229,20.96309705,29.25,0.172382522,-1.125873349,-10.02242759,-7.058841097,6.15707561,6.063567945,-0.342641986,2.613118559,2.199436176,0.038826484,0.411772558,0.381119005,-0.019492271,0.00234898,0.000327579,1.278733101,358.5232207,182.92489079999999,0.777905057,0.495983417,0.346979232,0.168729323,164.0802313,-421.7288061,-263.0740454,34.93138944,-89.70201262,-55.87376605,11.73837525,3.657321747,3.288888363,1.039454424,34.35880548,10.05575772,false,false,217,0.482539474,76000,169,1615.497975,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11208452299,72621,3,1.377e-05,936695,4.679951951,1.410237891,528000000,35.39603806,0.80064229,20.96309705,29.25,0.166995569,-1.073799462,-10.04756671,-7.275975208,5.984696716,6.148889256,-0.376321966,2.641735988,2.228054734,0.037127035,0.424147221,0.391545905,-0.023886621,-0.002578019,-0.007928472,1.28735175,358.4981208,182.9688145,0.770878964,0.496503462,0.349924312,0.191788711,164.0802313,-421.7288061,-263.0740454,34.93138944,-89.70201262,-55.87376605,11.73837525,3.657321747,3.288888363,1.039454424,34.35880548,10.05575772,false,false,222,0.493657895,76000,169,1633.961384,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
11212590032,72579,3,1.3778e-05,936695,4.679951951,1.410237891,528000000,35.39603806,0.80064229,20.96309705,29.25,0.231639014,-1.095347278,-10.06552322,-7.422691541,5.831440239,6.13687443,-0.406415035,2.666021898,2.253214637,0.035518304,0.435022317,0.400728347,-0.024152945,-0.003376991,0.00352347,1.293941295,358.4764485,183.0077367,0.764262738,0.496458819,0.35278157,0.212076099,164.0802313,-421.7288061,-263.0740454,34.93138944,-89.70201262,-55.87376605,11.73837525,3.657321747,3.288888363,1.039454424,34.35880548,10.05575772,false,false,226,0.502552632,76000,169,1648.583236,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
